isbn,Main Category,Categories,Description
8483103311,,,
451530462,,,
1556525133,,,
766184153,,,
8496525031,,Fiction,
887308554,,,
1558749608,,,
618619070,,,
333904915,,,
1565482344,,,
688003478,,,
60823720,,,
61145394,,,
60548282,,,
60502959,,,
60747471,,,
1556526180,,,
006074748X,,,
60093560,,,
374455031,,,
067080682X,,,
373124244,,,
2070362361,,Drama,"«Mme Smith : Tiens, il est neuf heures. Nous avons mangé de la soupe, du poisson, des pommes de terre au lard, de la salade anglaise. Les enfants ont bu de l'eau anglaise. Nous avons bien mangé ce soir. C'est parce que nous habitons dans les environs de Londres et que notre nom est Smith...» [Gallimard]"
446614734,,,
1569708878,,,
143037293,,,
207030602X,,,
8420637017,,,
2070401014,,Fiction,"Le manuscrit inachevé du roman auquel travaillait Camus pendant les dernières années de sa vie. Dans sa rédaction initiale, il a un caractère autobiographique qui aurait disparu dans sa version finale. En annexe, un carnet intitulé ""Premier homme : notes et plans"" et un échange de lettres avec Louis Germain."
2070733467,,,
1594731403,,,
872200477,,,
810956993,,,
874518253,,,
443066019,,,
140440933,,,
486431843,,,
689829922,,,
521431085,,,
521750342,,,
521437202,,,
192838997,,,
140448039,,,
140443940,,,
875011063,,,
691019053,,,
691019045,,,
465020941,,,
1903517281,,,
471738840,,,
032144146X,,Computers,"Mark Allen Weiss' innovative approach to algorithms and data structures teaches the simultaneous development of sound analytical and programming skills for the advanced data structures course. Readers learn how to reduce time constraints and develop programs efficiently by analyzing the feasibility of an algorithm before it is coded. The C++ language is brought up-to-date and simplified, and the Standard Template Library is now fully incorporated throughout the text. This Third Edition also features significantly revised coverage of lists, stacks, queues, and trees and an entire chapter dedicated to amortized analysis and advanced data structures such as the Fibonacci heap. Known for its clear and friendly writing style, Data Structures and Algorithm Analysis in C++ is logically organized to cover advanced data structures topics from binary heaps to sorting to NP-completeness. Figures and examples illustrating successive stages of algorithms contribute to Weiss' careful, rigorous and in-depth analysis of each type of algorithm."
534491820,,,
013237045X,,,
201498405,,,
534375979,,,
201314525,,,
439959047,,,
439411874,,,
886775140,,,
575601973,,,
886774969,,,
553299034,,,
553572660,,,
374175470,,,
60754664,,,
915144077,,,
081257236X,,,
60746874,,,
803292457,,,
804111642,,,
60933526,,,
684852225,,,
684831546,,,
20360754,,,
1580175201,,Cooking,"The Pilgrims drank cider as they sailed to America aboard the Mayflower. John Adams had a tankard of cider every morning at breakfast. After a long day on safari, Ernest Hemingway liked to kick back beside the campfire with a glass of cider. And Robert Frost saluted his favorite beverage with a poem titled ?In A Glass of Cider.? Neck and neck with brewing beer at home is the resurgence of making cider. Whether sweet, hard, blended, or sparkling, trend watchers say cider, once the preferred beverage of early America, could very well become the drink of the future. (Hard cider is the fastest growing segment of the beverage industry.) Keeping pace with the commercial cider producers are small-scale and individual cider makers who have discovered how easy it is to make their own. After all, the only ingredient you need is an apple. In this updated edition of Cider, Annie Proulx and Lew Nichols take you step-by-step through the process that renders fruit into a refreshing drink. In addition to learning about the equipment you?ll need to make a glorious cider, Proulx and Nichols also discuss the pros and cons of various types of apple presses ? from traditional heavy grinders to sleek hydraulic presses. You?ll also learn about the glass bottles vs. wooden barrels debate; how to filter, fine, and rack your cider; and where and how to store it. Proulx and Nichols provide detailed recipes for making six types of cider: still, sparkling, champagne, barrel, French, and flavored, with advice on which apples to use to achieve a tart, aromatic, astringent, or neutral quality in your cider. In fact, this book is brimming with expert advice on cidermaking. If you want to plant your own apple orchard, this book has an entire chapter that lists which cultivars of apples thrive in which parts of the United States and Canada, along with each cultivar?s characteristics and when it is ready for harvesting. Another chapter explains how to care for an orchard, from improving the soil to pruning and thinning the trees to fighting off pests and wildlife. Once a cidermaker has learned how to make excellent cider, he or she is likely to look for further fields t o explore. With that in mind, the authors include a chapter on making cider vinegars and brandy and using cider in cooking. Finally, Proulx and Nichols walk you through the latest federal regulations covering the production and sale of homemade cider in the United States and Canada, and they familiarize you with the kind of impact state and provincial laws can make.The clear, simple language, numerous illustrations, and detailed step-by-step directions make it easy for even novices to become skilled cidermakers. This revised edition of the classic handbook is a complete guide for anyone who wants to discover the pleasure of making ? and drinking ? fresh cider."
743222989,,,
691119422,,,
069102068X,,,
691017778,,,
814204570,,,
226204197,,,
1577660099,,,
829407081,,,
820324930,,,
142004103,,,
140286012,,,
520251091,,,
939682044,,,
946061157,,,
1586212214,,,
812968972,,,
140157514,,,
521316928,,,
679753761,,,
689874146,,,
743250621,,,
1583225439,,,
1416525513,,,
823408817,,,
1575667649,,,
870611518,,,
1400075718,,,
1423101456,,,
786856866,,,
786838655,,,
786282258,,,
043978204X,,,
439709105,,,
439554004,,,
439849586,,,
439862698,,,
7126905,,,
451412109,,,
451409639,,,
451412117,,,
451409221,,,
451410548,,,
451411188,,,
312241356,,,
684827212,,,
2264017694,,,
1400079853,,,
375726217,,,
375706038,,,
618446877,,,
618134247,,,
1841493139,,English fiction,Fantasy-roman.
1841493147,,,
1841493155,,,
732270952,,,
202010996,,,
226733696,,,
472766007,,,
472027212,,,
055357812X,,,
435909614,,,
425167283,,,
312361785,,,
1567922961,,,
1567921574,,Fiction,"Two trailblazing novels by Georges Perec, Things: Jerome and Sylvie, the young upwardly mobile couple, lust for the good life. They wanted life's enjoyment, but this equated to ownership. A Man Asleep: A nameless student attempts to purify himself entirely of material desires and ambitions."
1567921582,,Autobiographical memory,"Combining fiction and autobiography in a quite unprecedented way, Georges Perec leads the reader inexorably towards the horror that lies at the origin of the post-World War Two world and at the crux of his own identity."
140189866,,,
081121365X,,,
440362059,,,
068802372X,,,
207071523X,,,
9684324162,,,
847640509X,,,
679734503,,,
000717313X,,,
7169922,,,
345440145,,,
816642699,,,
142180041,,,
811209458,,,
1590170318,,,
1564781402,,,
811204839,,,
1564782999,,Fiction,"Boris Vian s early death robbed French literature of a novelist who was coherent while still modern. Heartsnatcher is an esoteric, surrealistic comedy about guilt, set in a deceptively familiar, almost ordinary locale. New Statesman"
140448071,,,
486452352,,,
143039075,,,
393321800,,,
300094000,,,
1561633429,,,
670032778,,,
394711831,,,
881031909,,,
1561632899,,,
816632588,,,
140447423,,,
851703933,,,
192839632,,,
1595690557,,France,"His Excellency (French: Son Excellence Eugene Rougon) - From Zola's Rougon-Macquart Series. ""Son Excellence Eugene Rougon is the one existing French novel which gives the reader a fair general idea of what occurred in political spheres at an important period of the Empire. It is a book for foreigners and particularly Englishmen to read with profit, for there are yet many among them who cherish the delusion that Napoléon III. was not only a good and true friend of England, but also a wise and beneficent ruler of France; and this, although his reign began with bloodshed and trickery, was prolonged by means of innume-rable subterfuges, and ended in woe, horror, and disgrace... There is, of course, some fiction in the book; but, again and again, page after page, I have found a simple record of fact, just deftly adapted to suit the requirements of the narrative. The history of the Second Empire is probably as familiar to me as it is to M. Zola himself-for, like him, I grew to manhood in its midst, with better opportunities, too, than he had of observing certain of its distinguishing features - and thus I have been able to identify innumerable incidents and allusions, and trace to their very source some of the most curious passages in the book. And it is for this reason, and by virtue of my own knowledge and experience, that I claim for His Excellency the merit of reflecting things as they really were in the earlier years of the Imperial régime."" (Ernest Alfred Vizetelly)"
192836021,,,
1595690484,,,
2070418014,,,
571203159,,,
192822896,,,
140443878,,,
553581996,,,
055358054X,,,
553582003,,,
553588044,,,
019517447X,,,
684800527,,,
142437638,,,
1564783014,,,
184354167X,,,
192836897,,,
140445226,,,
014044369X,,,
140442243,,,
080186822X,,,
71485422,,,
441002536,,,
786937793,,,
786943335,,,
786929200,,,
553563696,,,
055357325X,,Fiction,"Henry is generally well-behaved, but he is occasionally arrogant and vain. Henry is at heart a hard worker, but his frequent bouts of illness hinder his work."
