id,title,isbn,page_count,publishing_date,form,publisher,language,author,illustrator,originally_published,genres,subject,awards,nominations,characters,description,sub_title
DOQwAAAACAAJ,Die Tagebücher einer Nanny,"9783442545537, 3442545536",344,2003,Hardcover,Goldmann,German,"Emma McLaughlin, Nicola Kraus",,2002,"Novel, Fiction, Humor, Chick lit",,,,"Grayer, Mrs. X, Harvard Hottie, Annie Braddock, Mr. X","Für Nanny war ein Job als Kindermädchen bisher immer der beste Weg, ihr Studium in New York zu finanzieren. Als sie von den Eltern des vierjährigen Grayer angeheuert wird, ahnt sie jedoch nicht, worauf sie sich eingelassen hat. Schon bald ist sie für die Organisation des Alltags der so reichen wie neurotischen Mutter zuständig und muss nebenbei auch noch die Spitzenunterwäsche der Geliebten des Vaters entsorgen. Gäbe es da nicht den attraktiven Harvard-Studenten, der im selben Haus wie Grayers Familie wohnt und in den sich Nanny Hals über Kopf verliebt hat, sie würde in diesem Alptraum den Verstand verlieren ...",Roman
GdxARgAACAAJ,La máquina de follar,"9788433920447, 8433920448",192,"February 28, 1992",Paperback,Anagrama,Spanish,Charles Bukowski,,October 1987,,"Fiction / General, Juvenile Nonfiction / People & Places / General, American literature -- Translations into Castilian -- 20th century, American literature -- Translations into Spanish -- 20th century, Spanish language materials",,,,"Al igual que en sus otros libros de relatos, Bukowski en La máquina de follar nos revela el mundo de los perdedores, los marginales de la Norteamérica oscura: Bares, pensiones de mala muerte, hombres y mujeres al borde de la locura, sexo, alcohol, caballos, personajes excéntricos son los elementos que configuran este libro de relatos salvajes y hermosos. Otras obras de Charles Bukowski son: Erecciones, eyaculaciones, exhibiciones. Escritos de un viejo indecente. Se busca una mujer Música de cañerías Hijo de Satanás. Algunos autores relacionados con las temáticas que aborda Bukowski en sus textos son: Pedro Juan Gutiérrez, Efraín Medina, Mohamed Chukri, Jack Kerouac, William Borrougs. RECOMENDADO POR: Luis Carlos Velásquez (Auxiliar de Biblioteca, COMFENALCO ANTIOQUIA).",
S8IHAAAACAAJ,The Key,"9780843944822, 084394482X",320,1999,Paperback,Leisure,English,Lynsay Sands,,February 1999,"Romance novel, Historical romance, Historical Fiction","Highlands (Scotland) -- History -- Fiction, Highlands (Scotland) -- Fiction -- History, Romance fiction",,,,"Willing to do anything to escape a depraved baron who seeks her lands, IlianaWildwood flees to the Highlands and is wed to Duncan, laird of Dunbar Castle.The virile warrior makes her weak in the knees, but she must keep her secretssafe and thwarts her husband's advances. But soon he begins a sensual assaultthat counters her intentions. Reissue.",
NqsRzXYI61gC,The Perfect Wife (Leisure Historical Romance),"9780843954999, 084395499X",354,2005,Paperback,Leisure Books,English,Lynsay Sands,,2005,"Romance novel, Historical romance, Historical Fiction, Medieval romance","Great Britain -- History -- Norman period, 1066-1154 -- Anglo-Saxon period, 449-1066, Nobility, Romance -- Fiction, Great Britain -- Fiction -- History -- Anglo-Saxon period, 449-1066 -- Norman period, 1066-1154, Nobility -- Fiction, Romance fiction",,,,"""It was to be hoped that her groom was partial to cherries. For Avelyn feared she would very much resemble one at their wedding feast. Too round, too red in the scarlet gown that was all she could fit into ... and perhaps too tart for his taste? No doubt he longed for a sweet, biddable bride, one who was as tiny and trim as she was trying to appear. Paen Gerville longed for a lively, well-rounded woman, one whose plump breast would cushion his head after the lonely, harsh life of a solitary fighting knight. At first his wife-to-be promised no such delights - her form was unbending, her health apparently fragile as she fainted into his arms after their first kiss. But one split bridal gown later, her assets were eye-poppingly apparent and Paen could only grin as he anticipated the surprises yet to come on his wedding night with ...""--Publisher's description.",
fvdouQEACAAJ,Standard Catalog of Smith & Wesson,"9780896892934, 089689293X",384,"January 3, 2007",Hardcover,Krause Publications,English,"Jim Supica, Richard Nahas",,1996,"Trade catalogue, Reference work","Sports & Recreation / Shooting, Smith and Wesson firearms -- Catalogs -- Collectors and collecting",,,,"Smith & Wesson outfitted some of the biggest and boldest gunfighters, both actual and fictional, including Wild Bill Hickock, Buffalo Bill and Dirty Harry, whose exploits are still legendary. Today a renewed Smith & Wesson corporation is back in the front of the pack. Standard Catalog of Smith & Wesson, 3rd Edition combines full color photos with details collectors need to identify and better appreciate all Smith & Wesson firearms.
For fans of Smith & Wesson firearms, this book is a must-have. This work provides easy-to-locate listings organized by model ad year of manufacture to quickly and accurately identify firearms. With more than 775 models of Smith & Wesson guns and variations, including many models not found in other firearm-pricing guides, this is the book for any Smith & Wesson gun-toting fan.",
0IZTAAAAMAAJ,Black Kiss,"9781560973805, 1560973803",144,2000,Paperback,Fantagraphics Books,English,Howard Chaykin,,1992,"Comics, Graphic novel, Erotic literature","Comic books, strips, etc -- United States, Detective and mystery comic books, strips, etc, Erotic comic books, strips, etc, Graphic novels -- United States, Actresses -- Comic books, strips, etc, Hollywood (Los Angeles, Calif.) -- Comic books, strips, etc, Transgender people -- Comic books, strips, etc, Vampires -- Comic books, strips, etc, Vatican City -- Comic books, strips, etc",,,,"“The series is set in Los Angeles in the 1980s and opens with Dagmar Laine, a transsexual prostitute and lover to former 1950s film star Beverly Grove, searching for a reel of film taken from the Vatican's collection of pornography... stolen by a nun. Laine and Grove then get Cass Pollack... to steal the reel in return for them... He ... discovers...that ... Charles 'Bubba' Kenton, a 1920s film star who was also married to Beverly Grove... forced Grove to give their daughter Sophie up shortly before Kenton became a vampire. After becoming a vampire Kenton forms The Order of Bonniface and turns many of his followers into vampires, including Beverly Grove... The Order want the reel of film as it shows Beverly Grove and Bubba Kenton together in a pornographic film which shows that Grove is much older than she claims to be to the world. They hope she can turn them into vampires and therefore give them eternal youth.” -- Wikipedia",
sD6mAAAACAAJ,The Empire of Ice Cream,"9781930846395, 1930846398",319,"April 1, 2006",Hardcover,Golden Gryphon Press,English,Jeffrey Ford,,,,"Fantasy fiction, American, New Jersey -- Fiction",,,,"Mixing the mundane with the metaphysical, the pairings of the everyday and the extraordinary in this collection of short fiction yield supernatural results -- a young musician perceives another world while drinking coffee, a fairy chronicles his busy life in a sandcastle during the changing tide, a demonic 16th-century chess set shows up in a New Jersey bar, and Charon, the boatman of hell, takes a few days vacation. Storylines both conventional and outlandish reveal humdrum routines as menacing, or imaginary worlds as perfectly familiar. Allusions to authors such as Edgar Allan Poe and Jules Verne reinforce the fantasy tradition in these tales, while understated humour and moments of sadness add a quirky unpredictability. Also included is the previously unpublished novella, ""Botch Town...",
6A2G8lZaD5IC,The Return of the Dancing Master,"9781400076956, 1400076951",416,"February 8, 2005",Paperback,Knopf Doubleday Publishing Group,English,Henning Mankell,,2000,"Crime fiction, Detective fiction, Mystery","Fiction / Mystery & Detective / International Crime & Mystery, Fiction / Mystery & Detective / Police Procedural, Fiction / Thrillers / Crime, Detective and mystery stories, Fiction / Mystery & Detective / Historical, Neo-Nazism -- Fiction, Police -- Fiction -- Sweden, FICTION / Mystery & Detective / General",Gumshoe Award for Best European Crime Novel,,,"From the dean of Scandinavian noir, come s a riveting mystery set in frozen north of Sweden. .

When retired policeman Herbert Molin is found brutally slaughtered on his remote farm in the northern forests of Sweden, police find strange tracks in the snow — as if someone had been practicing the tango. Stefan Lindman, a young police officer recently diagnosed with mouth cancer, decides to investigate the murder of his former colleague, but is soon enmeshed in a mystifying case with no witnesses and no apparent motives. Terrified of the disease that could take his life, Lindman becomes more and more reckless as he unearths the chilling links between Molin’s death and an underground neo-Nazi network that runs further and deeper than he could ever have imagined.",
6-1mPgAACAAJ,Hannibal,"9780760768969, 076076896X",592,2005,Paperback,Barnes & Noble Books,English,Theodore Ayrault Dodge,,1891,,"History / Ancient / Rome, History / Military / General, Military art and science -- History, Punic War, 2nd, 218-201 B.C.",,,,"Despite his status as a great general and his string of victories on the battlefield, Hannibal was defeated in the end. This story of Hannibal's tactical genius but strategic failure holds lessons today for those who are trying to understand why success on the battlefield does not always, or even frequently, lead to victory in war.",
X1g0AAAACAAJ,Gone Bamboo,"9781841953670, 1841953679",320,2002,Paperback,Canongate,English,Anthony Bourdain,,1997,"Mystery, Thriller, Humor, Adventure fiction","Assassins -- Fiction, Saint Martin (West Indies) -- Fiction, Detective and mystery stories, Suspense fiction",,,,"Welcome to the retirement home of Henry and Frances, ex - New Yorkers and professional assassins. A luxury hotel suite in an idyllic, tequila - drenched Caribbean hideaway. It's supposed to be all cocktails and sex on the beach. But when a job icing a Mafioso godfather goes awry, trouble hits paradise . . . in the form of a cross - dressing capo, a debaunched and savage Irish hardman and a slew of incompetant but vicious US marshals. Mix yourself a Tequila Sunrise and dive into Gone Bamboo.",
rp4wfvuZ3QoC,Confessions of a French Baker,"9781400044740, 140004474X",91,2005,Hardcover,Knopf,English,"Peter Mayle, Gerard Auzet",,2005,,"Bakers and bakeries -- France -- Provence, Bread, Cookery, French -- Provençal style, Cooking, French -- Provençal style",,,,"Attention bread lovers!In the first of his famous books about Provence, Peter Mayle shared with us news of a bakery in the town of Cavaillon where the baking and appreciation of breads “had been elevated to the status of a minor religion.” Its name: Chez Auzet.Now, several hundred visits later, Mayle has joined forces with Gerard Auzet, the proprietor of this most glorious of Provençal bakeries, to tell us about breadmaking at its finest.Mayle takes us into the baking room to witness the birth of a loaf. We see the master at work–slapping, rolling, squeezing, folding, and twisting dough as he sculpts it into fougasses, bâtards, and boules. Auzet then gives us precise, beautifully illustrated instructions for making sixteen kinds of bread, from the classic baguette to loaves made with su...","Breadmaking Secrets, Tips, and Recipes"
